CET Number,Physics,Chemistry,Math,Total
812031260,12,15,21,48
812031261,37,48,25,110
812031262,18,17,15,50
812031263,17,26,30,73
812031264,15,19,10,44
812031265,20,33,24,77
812031266,19,18,16,53
812031267,9,22,19,50
812031268,18,14,13,45
812031269,15,15,12,42
812031270,16,16,13,45
812031271,10,18,17,45
812031272,18,11,12,41
812031273,13,10,15,38
812031274,12,39,12,63
812031275,15,20,22,57
812031276,12,20,12,44
812031277,22,9,14,45
812031278,15,19,20,54
812031279,18,16,17,51
812031280,15,21,15,51
812031281,15,24,21,60
812031282,11,20,17,48
812031283,15,23,14,52
812031284,13,20,17,50
812031285,15,17,16,48
812031286,16,20,18,54
812031287,15,31,23,69
812031288,14,11,14,39
812031290,16,16,16,48
812031291,36,32,20,88
812031293,20,17,19,56
812031294,12,10,10,32
812031295,20,21,20,61
812031296,22,22,15,59
812031297,10,15,16,41
812031298,18,19,15,52
812031299,28,22,19,69
812031300,20,21,10,51
812031301,19,17,19,55
812031302,12,10,15,37
812031303,17,17,15,49
812031304,16,13,13,42
812031305,22,23,14,59
812031306,14,18,15,47
812031307,24,15,13,52
812031308,9,18,19,46
812031309,17,20,12,49
812031310,20,11,16,47
812031311,32,24,23,79
812031312,13,13,15,41
812031313,16,19,15,50
812031314,20,17,11,48
812031315,22,29,19,70
812031316,15,21,15,51
812031317,25,-,14,-
812031318,10,19,15,44
812031319,15,31,16,62
812031320,20,25,22,67
812031321,24,19,17,60
812031322,14,18,18,50
812031323,19,16,16,51
812031324,14,18,18,50
812031326,20,21,18,59
812031327,19,21,19,59
812031328,22,19,23,64
812031329,21,14,22,57
812031330,-,24,24,-
812031331,16,13,16,45
812031332,12,15,12,39
812031333,20,18,19,57
812031334,20,16,14,50
812031335,28,21,17,66
812031336,16,14,16,46
812031337,24,20,20,64
812031338,-,13,15,-
812031339,18,13,19,50
812031340,18,19,14,51
812031341,14,20,13,47
812031342,21,18,19,58
812031343,16,13,20,49
812031344,14,15,17,46
812031346,14,21,13,48
812031347,19,21,18,58
812031348,20,14,6,40
812031349,15,27,16,58
812031350,14,18,20,52
812031351,18,21,13,52
812031352,17,20,19,56
812031353,23,24,13,60
812031354,16,14,11,41
812031356,17,16,18,51
812031357,18,23,22,63
812031358,19,21,12,52
812031359,-,-,14,-
812031360,14,20,11,45
812031361,32,30,29,91
812031362,22,19,24,65
812031363,13,21,16,50
812031364,16,14,16,46
812031365,18,14,12,44
812031366,39,29,14,82
812031367,28,27,21,76
812031368,18,22,15,55
812031369,13,21,19,53
812031370,6,20,13,39
812031371,13,16,18,47
812031372,14,16,17,47
812031373,18,19,16,53
812031374,23,19,15,57
812031375,41,35,22,98
812031376,20,19,17,56
812031377,21,18,14,53
812031378,13,17,15,45
812031379,14,15,12,41
812031380,16,19,22,57
812031381,14,17,17,48
812031382,17,15,16,48
812031383,25,22,18,65
812031384,37,40,24,101
812031385,30,27,18,75
812031386,19,17,17,53
812031387,15,25,14,54
812031388,16,19,20,55
812031389,17,16,16,49
812031390,19,18,18,55
812031391,-,11,13,-
812031392,16,18,14,48
812031394,16,13,15,44
812031395,11,9,13,33
812031396,22,7,14,43
812031397,28,21,12,61
812031398,24,21,17,62
812031399,23,15,20,58
812031400,26,26,13,65
812031401,12,19,15,46
812031402,25,23,32,80
812031403,15,22,18,55
812031404,13,18,10,41
812031405,14,10,17,41
812031406,19,15,14,48
812031407,17,12,15,44
812031408,-,-,11,-
812031409,14,17,16,47
812031410,16,18,19,53
812031411,11,18,16,45
812031412,16,17,18,51
812031413,11,19,11,41
812031414,17,17,11,45
812031415,19,12,12,43
812031416,15,25,17,57
812031417,21,16,19,56
812031418,20,18,12,50
812031419,20,20,12,52
812031421,-,15,15,-
812031422,14,15,17,46
812031423,17,17,10,44
812031424,21,18,12,51
812031425,17,14,19,50
812031426,23,14,20,57
812031427,18,17,17,52
812031429,17,16,9,42
812031430,18,22,11,51
812031431,16,22,14,52
812031432,25,21,21,67
812031434,17,23,11,51
812031436,19,19,15,53
812031437,-,16,16,-
812031438,20,29,15,64
812031439,-,19,12,-
812031440,14,17,20,51
812031441,34,37,14,85
812031442,19,18,18,55
812031443,21,10,16,47
812031444,14,15,14,43
812031445,22,25,20,67
812031446,14,15,13,42
812031447,21,21,20,62
812031448,16,20,19,55
812031449,28,17,14,59
812031450,12,17,15,44
812031452,23,28,20,71
812031453,18,25,17,60
812031454,13,19,13,45
812031455,12,16,10,38
812031456,16,17,12,45
812031457,11,13,9,33
812031458,26,23,15,64
812031459,17,18,12,47
812031460,15,16,14,45
812031461,17,17,13,47
812031462,14,14,16,44
812031463,12,13,10,35
812031464,17,21,12,50
812031465,27,20,12,59
812031466,11,17,12,40
812031467,10,18,15,43
812031468,12,20,14,46
812031469,31,28,16,75
812031470,20,16,15,51
812031471,19,23,21,63
812031472,13,24,11,48
812031473,21,17,21,59
812031474,-,13,13,-
812031475,19,11,16,46
812031476,20,23,18,61
812031477,18,20,20,58
812031478,14,16,12,42
812031479,34,35,19,88
812031480,-,14,14,-
812031481,16,20,16,52
812031483,17,12,16,45
812031484,20,13,17,50
812031485,13,18,14,45
812031486,18,27,16,61
812031487,15,21,16,52
812031488,18,16,11,45
812031489,17,9,10,36
812031491,23,13,12,48
812031492,17,15,15,47
812031493,14,22,19,55
812031494,14,22,19,55
812031495,14,19,13,46
812031496,14,26,20,60
812031497,-,32,19,-
812031498,17,23,18,58
812031499,14,19,11,44
812031501,20,20,15,55
812031502,19,22,-,-
812031503,15,14,18,47
812031504,16,17,11,44
812031505,11,-,14,-
812031506,19,24,20,63
812031507,22,25,24,71
812031508,11,18,14,43
812031509,15,18,18,51
812031510,21,-,12,-
812031511,16,18,17,51
812031512,18,-,21,-
812031513,26,21,23,70
812031514,21,22,18,61
812031515,21,25,22,68
812031517,27,26,29,82
812031518,12,19,16,47
812031519,20,15,17,52
812031520,18,16,15,49
812031522,16,21,16,53
812031523,10,12,21,43
812031524,18,13,14,45
812031525,14,-,-,-
812031526,11,15,12,38
812031528,13,16,12,41
812031530,16,16,6,38
812031531,11,21,10,42
812031533,23,16,15,54
812031534,23,21,9,53
812031535,19,16,18,53
812031536,17,20,18,55
812031537,14,15,17,46
812031539,19,18,14,51
812031541,20,20,12,52
812031542,11,14,14,39
812031543,11,19,16,46
812031544,19,21,15,55
812031545,11,-,14,-
812031546,10,22,9,41
812031547,11,15,14,40
812031548,15,14,17,46
812031549,17,14,10,41
812031550,19,13,16,48
812031551,13,16,12,41
812031552,24,20,20,64
812031553,21,21,11,53
812031555,-,15,11,-
812031556,18,16,20,54
812031557,-,13,13,-
812031558,18,14,14,46
812031560,14,21,14,49
812031562,16,22,17,55
812031564,26,30,18,74
812031565,22,22,21,65
812031567,19,16,13,48
812031568,13,20,5,38
812031569,11,14,15,40
812031570,17,15,-,-
812031571,17,20,19,56
812031572,17,15,25,57
812031573,23,19,18,60
812031574,-,22,23,-
812031575,18,13,18,49
812031576,14,25,21,60
812034008,16,-,-,-
812034497,28,-,-,-
813030337,12,-,-,-
813030403,18,-,-,-
813030420,21,-,-,-
813031001,23,14,13,50
813031002,21,30,24,75
813031003,17,14,11,42
813031004,24,28,24,76
813031005,19,12,16,47
813031006,15,-,13,-
813031007,20,18,11,49
813031008,19,19,12,50
813031009,19,23,16,58
813031010,21,-,13,-
813031011,16,13,12,41
813031012,15,20,14,49
813031013,20,11,15,46
813031014,17,21,15,53
813031015,30,26,23,79
813031016,23,14,16,53
813031017,19,18,16,53
813031018,-,17,9,-
813031019,17,14,17,48
813031020,20,22,20,62
813031021,18,24,17,59
813031022,36,36,23,95
813031023,15,20,22,57
813031024,29,20,20,69
813031025,15,22,16,53
813031026,24,26,14,64
813031027,13,23,16,52
813031028,19,19,14,52
813031029,14,15,24,53
813031030,21,15,18,54
813031031,19,21,19,59
813031032,40,46,21,107
813031033,14,16,15,45
813031035,24,19,16,59
813031036,13,23,9,45
813031037,18,14,11,43
813031038,13,16,13,42
813031039,28,19,18,65
813031040,18,17,22,57
813031041,21,23,15,59
813031042,25,24,14,63
813031043,17,26,12,55
813031044,25,15,21,61
813031045,20,17,20,57
813031046,14,22,16,52
813031047,15,21,15,51
813031048,29,23,24,76
813031049,38,32,35,105
813031050,22,20,18,60
813031051,14,21,12,47
813031052,13,-,11,-
813031053,22,21,19,62
813031054,24,22,9,55
813031055,20,19,17,56
813031056,46,50,32,128
813031057,24,26,16,66
813031058,14,16,-,-
813031059,23,16,12,51
813031060,19,15,16,50
813031061,24,18,13,55
813031062,14,-,16,-
813031063,21,18,14,53
813031064,36,31,27,94
813031065,53,-,30,-
813031066,16,25,15,56
813031067,20,17,8,45
813031068,13,17,18,48
813031069,45,45,20,110
813031070,16,18,8,42
813031071,15,29,11,55
813031072,22,18,21,61
813031073,15,13,19,47
813031074,19,19,14,52
813031075,30,21,23,74
813031076,24,28,14,66
813031077,17,-,-,-
813031078,14,15,15,44
813031079,15,14,22,51
813031080,26,21,22,69
813031081,22,23,17,62
813031082,31,37,19,87
813031083,29,41,23,93
813031084,17,13,17,47
813031085,13,17,17,47
813031086,18,15,14,47
813031087,22,20,11,53
813031088,24,21,18,63
813031089,18,17,20,55
813031090,16,19,17,52
813031091,26,21,30,77
813031092,13,18,15,46
813031093,23,15,18,56
813031094,33,23,22,78
813031095,20,23,15,58
813031096,29,24,32,85
813031097,22,24,16,62
813031098,13,17,12,42
813031099,16,19,14,49
813031100,26,21,21,68
813031101,18,16,14,48
813031102,15,17,19,51
813031103,24,20,43,87
813031104,20,24,11,55
813031105,24,21,14,59
813031106,17,26,12,55
813031107,18,17,18,53
813031108,20,23,28,71
813031109,23,32,-,-
813031110,18,19,13,50
813031111,15,22,11,48
813031112,15,23,15,53
813031113,31,-,16,-
813031114,29,34,14,77
813031115,20,21,15,56
813031116,-,21,-,-
813031117,14,19,20,53
813031118,20,25,21,66
813031119,13,21,15,49
813031120,17,18,14,49
813031121,20,13,12,45
813031122,17,26,21,64
813031123,25,21,21,67
813031124,14,20,16,50
813031125,29,22,22,73
813031126,12,17,12,41
813031127,30,41,19,90
813031128,15,17,18,50
813031129,20,28,28,76
813031130,18,19,16,53
813031131,15,20,15,50
813031132,25,18,14,57
813031133,15,15,16,46
813031134,18,14,17,49
813031135,15,17,16,48
813031136,27,22,30,79
813031137,-,-,12,-
813031138,17,15,21,53
813031139,27,14,16,57
813031140,18,16,22,56
813031141,23,16,10,49
813031142,20,27,20,67
813031143,22,23,13,58
813031144,33,43,23,99
813031145,16,19,9,44
813031147,21,24,-,-
813031148,34,25,-,-
813031149,17,11,12,40
813031150,29,16,17,62
813031151,28,17,13,58
813031152,27,22,16,65
813031153,15,18,14,47
813031154,18,20,23,61
813031155,24,20,16,60
813031156,17,21,14,52
813031157,17,17,23,57
813031158,17,19,21,57
813031159,-,15,-,-
813031160,23,17,9,49
813031161,21,27,12,60
813031162,17,22,9,48
813031163,18,15,20,53
813031164,38,40,30,108
813031165,24,26,21,71
813031166,17,22,13,52
813031167,36,35,26,97
813031168,17,18,21,56
813031169,26,20,18,64
813031170,18,19,15,52
813031171,18,18,16,52
813031172,20,16,21,57
813031173,23,23,20,66
813031174,39,35,18,92
813031175,30,33,22,85
813031176,20,13,15,48
813031177,21,14,16,51
813031178,17,-,19,-
813031179,16,19,13,48
813031180,22,23,16,61
813031181,15,23,23,61
813031182,21,28,21,70
813031183,13,11,20,44
813031184,20,9,13,42
813031185,10,13,9,32
813031186,21,15,12,48
813031187,12,19,16,47
813031188,16,20,17,53
813031189,17,15,15,47
813031190,29,29,17,75
813031191,21,14,16,51
813031192,24,16,16,56
813031193,24,21,26,71
813031194,27,19,22,68
813031195,28,20,18,66
813031196,21,19,19,59
813031197,18,18,14,50
813031198,22,28,25,75
813031199,24,17,18,59
813031200,23,24,22,69
813031201,26,41,14,81
813031202,15,16,13,44
813031203,15,19,16,50
813031204,48,40,33,121
813031205,45,48,29,122
813031206,15,-,12,-
813031207,21,18,9,48
813031208,16,20,13,49
813031209,17,14,-,-
813031210,15,17,18,50
813031212,17,19,10,46
813031213,13,15,10,38
813031214,18,19,14,51
813031215,22,14,-,-
813031216,15,19,16,50
813031217,20,19,12,51
813031218,22,-,13,-
813031219,18,15,7,40
813031220,26,27,24,77
813031221,13,21,12,46
813031222,29,32,21,82
813031223,14,17,18,49
813031224,15,-,18,-
813031225,26,21,23,70
813031226,23,17,23,63
813031227,21,24,19,64
813031228,19,22,-,-
813031229,-,27,23,-
813031230,17,14,14,45
813031231,-,16,13,-
813031232,17,15,13,45
813031233,28,22,15,65
813031234,-,23,17,-
813031235,18,18,23,59
813031236,30,23,-,-
813031238,22,18,17,57
813031239,35,30,18,83
813031240,12,23,17,52
813031241,16,13,16,45
813031242,18,12,16,46
813031243,15,10,18,43
813031244,14,21,17,52
813031245,25,20,-,-
813031246,19,15,11,45
813031247,23,18,21,62
813031248,19,13,13,45
813031249,19,19,15,53
813031250,13,19,15,47
813031251,12,15,18,45
813031252,15,14,12,41
813031253,18,9,11,38
813031254,14,12,14,40
813031255,18,22,8,48
813031256,26,34,18,78
813031257,27,20,17,64
813031258,16,14,13,43
813031260,16,20,14,50
813031261,28,22,13,63
813031262,17,10,15,42
813031263,13,19,22,54
813031264,35,42,22,99
813031265,37,39,24,100
813031266,13,12,13,38
813031267,37,34,19,90
813031268,20,20,15,55
813031269,13,14,16,43
813031270,12,21,17,50
813031271,41,45,17,103
813031272,21,15,13,49
813031273,18,21,19,58
813031274,15,18,15,48
813031275,19,23,18,60
813031276,12,17,11,40
813031277,13,19,17,49
813031278,23,23,15,61
813031279,15,19,15,49
813031280,31,37,20,88
813031281,19,-,14,-
813031283,16,18,20,54
813031284,14,16,21,51
813031285,27,20,17,64
813031286,14,16,18,48
813031287,16,15,8,39
813031288,19,23,20,62
813031289,38,36,15,89
813031290,24,18,16,58
813031291,17,19,17,53
813031292,15,16,11,42
813031293,47,47,49,143
813031294,12,15,18,45
813031295,15,14,17,46
813031296,33,38,24,95
813031297,15,14,15,44
813031298,13,19,16,48
813031299,13,17,15,45
813031300,21,17,10,48
813031301,27,40,20,87
813031302,22,26,24,72
813031303,19,18,15,52
813031304,18,18,22,58
813031305,18,18,12,48
813031306,12,17,12,41
813031307,22,24,21,67
813031308,21,23,15,59
813031309,25,24,28,77
813031310,23,18,17,58
813031311,18,19,-,-
813031312,17,20,11,48
813031313,16,20,14,50
813031314,15,14,16,45
813031315,15,25,15,55
813031316,16,19,13,48
813031317,12,21,17,50
813031318,15,10,19,44
813031319,24,23,14,61
813031320,11,20,18,49
813031321,16,19,16,51
813031322,17,15,12,44
813031323,-,16,14,-
813031324,14,18,17,49
813031325,13,25,16,54
813031326,22,31,12,65
813031327,16,20,14,50
813031328,14,20,13,47
813031329,16,18,19,53
813031330,16,20,15,51
813031331,13,19,21,53
813031332,24,15,15,54
813031333,24,24,-,-
813031334,-,20,16,-
813031335,31,21,15,67
813031336,14,14,9,37
813031337,-,18,12,-
813031338,20,15,14,49
813031339,15,10,16,41
813031340,16,14,15,45
813031341,15,19,12,46
813031342,16,18,16,50
813031343,22,19,21,62
813031344,18,20,16,54
813031345,19,22,12,53
813031346,21,18,18,57
813031347,21,12,19,52
813031348,22,22,14,58
813031349,15,17,19,51
813031350,20,-,12,-
813031351,29,24,16,69
813031352,23,13,14,50
813031353,10,23,18,51
813031354,21,16,21,58
813031355,14,15,12,41
813031356,16,21,14,51
813031357,25,13,21,59
813031358,14,14,19,47
813031360,-,21,40,-
813031361,30,27,11,68
813031362,21,18,14,53
813031363,18,14,19,51
813031364,26,19,12,57
813031365,13,16,14,43
813031366,17,19,17,53
813031367,23,22,13,58
813031368,-,19,19,-
813031369,25,24,23,72
813031370,37,33,24,94
813031372,15,17,18,50
813031373,13,19,11,43
813031374,18,18,11,47
813031375,20,23,17,60
813031376,19,19,14,52
813031377,16,21,-,-
813031378,20,17,18,55
813031379,21,19,15,55
813031380,28,22,16,66
813031381,18,16,11,45
813031382,-,42,22,-
813031383,24,27,30,81
813031384,9,13,8,30
813031385,22,20,17,59
813031386,26,29,21,76
813031387,23,23,19,65
813031388,11,-,15,-
813031389,19,22,16,57
813031390,17,16,21,54
813031391,18,17,-,-
813031392,-,24,14,-
813031393,18,13,20,51
813031394,19,15,15,49
813031395,13,18,10,41
813031396,16,11,19,46
813031397,21,21,17,59
813031398,-,-,17,-
813031399,-,16,18,-
813031400,17,14,21,52
813031401,19,19,12,50
813031402,17,15,12,44
813031403,-,19,18,-
813031404,26,15,18,59
813031405,25,37,18,80
813031406,23,25,12,60
813031407,21,14,-,-
813031408,19,13,14,46
813031409,-,14,11,-
813031411,18,19,18,55
813031412,15,20,15,50
813031413,20,19,12,51
813031414,11,-,10,-
813031415,18,13,13,44
813031416,22,22,14,58
813031417,17,15,15,47
813031418,23,21,13,57
813031420,-,25,16,-
813031422,21,14,15,50
813031423,16,21,5,42
813031424,13,23,18,54
813031425,11,15,15,41
813031426,30,25,21,76
813031427,20,16,9,45
813031428,16,16,18,50
813031429,18,22,22,62
813031430,10,10,14,34
813031431,13,12,18,43
813031432,9,16,8,33
813031434,17,14,13,44
813031435,15,12,12,39
813031436,14,17,-,-
813031437,9,18,13,40
813031438,17,16,21,54
813031439,18,-,16,-
813031440,24,26,15,65
813031441,15,15,15,45
813031443,13,15,14,42
813031444,19,-,13,-
813031445,32,36,-,-
813031446,-,16,10,-
813031447,20,22,13,55
813031448,19,27,14,60
813031449,15,12,21,48
813031450,16,15,17,48
813031451,24,14,18,56
813031452,15,23,11,49
813031453,16,21,14,51
813031454,11,24,19,54
813031455,20,14,18,52
813031456,16,14,15,45
813031457,19,15,20,54
813031458,9,14,17,40
813031460,30,26,-,-
813031461,28,22,17,67
813031462,24,15,17,56
813031464,17,18,18,53
813031465,17,14,15,46
813031466,-,14,12,-
813031467,14,21,18,53
813031468,16,16,13,45
813031470,14,11,8,33
813031471,-,-,14,-
813031472,27,22,16,65
813031473,21,20,23,64
813031474,28,29,24,81
813031475,19,19,18,56
813031476,16,22,18,56
813031477,15,19,15,49
813031478,23,22,17,62
813031479,17,17,14,48
813031480,26,33,21,80
813031481,15,22,12,49
813031482,12,20,10,42
813031483,20,16,18,54
813031485,18,17,18,53
813031486,22,14,16,52
813031487,14,16,19,49
813031488,13,-,19,-
813031491,20,19,11,50
813031492,13,21,16,50
813031493,12,17,14,43
813031494,14,22,12,48
813031496,17,18,15,50
813031497,24,21,14,59
813031498,15,12,-,-
813031499,21,19,21,61
813031501,16,14,13,43
813031503,22,19,14,55
813031504,16,23,14,53
813031505,10,17,17,44
813031506,16,18,15,49
813031507,16,7,11,34
813031509,12,18,17,47
813031510,11,14,11,36
813031511,17,19,18,54
813031512,17,20,13,50
813031513,16,15,15,46
813031514,16,23,15,54
813031515,15,19,14,48
813031516,16,15,10,41
813031517,15,14,14,43
813031518,23,20,15,58
813031519,15,23,13,51
813031520,16,22,16,54
813031521,22,15,20,57
813031522,20,17,14,51
813031523,18,18,15,51
813031524,-,13,-,-
813031525,22,23,16,61
813031526,22,25,21,68
813031527,15,19,17,51
813031528,-,19,18,-
813031665,-,49,-,-
813034414,-,14,-,-
814030046,-,-,12,-
814030146,-,-,21,-
814030175,-,-,10,-
814030206,-,-,16,-
814030292,-,-,21,-
814031001,13,20,22,55
814031002,23,38,17,78
814031003,55,51,18,124
814031004,21,15,14,50
814031005,29,34,19,82
814031006,25,32,23,80
814031007,19,14,14,47
814031008,14,14,14,42
814031009,25,16,14,55
814031010,21,25,16,62
814031011,41,43,18,102
814031012,29,26,20,75
814031013,24,20,17,61
814031014,24,23,17,64
814031015,16,20,23,59
814031016,32,21,15,68
814031017,14,18,18,50
814031018,15,20,15,50
814031019,25,36,21,82
814031020,12,14,15,41
814031021,31,25,17,73
814031022,21,21,15,57
814031023,19,22,17,58
814031025,-,19,15,-
814031026,21,26,22,69
814031027,35,28,30,93
814031028,21,21,16,58
814031030,21,20,16,57
814031031,21,22,16,59
814031032,10,11,18,39
814031033,21,13,21,55
814031034,12,14,7,33
814031035,31,43,-,-
814031036,17,18,15,50
814031037,34,44,19,97
814031038,24,18,14,56
814031039,40,30,18,88
814031040,13,17,20,50
814031041,14,19,19,52
814031042,34,45,25,104
814031043,25,23,12,60
814031044,17,16,15,48
814031045,16,17,18,51
814031046,23,20,15,58
814031047,42,43,37,122
814031048,24,20,18,62
814031049,32,37,27,96
814031050,41,40,24,105
814031051,32,26,27,85
814031052,28,30,16,74
814031053,36,32,31,99
814031054,26,18,19,63
814031055,19,17,16,52
814031056,27,27,21,75
814031057,21,16,22,59
814031058,16,20,15,51
814031059,27,21,18,66
814031060,14,16,11,41
814031061,24,24,23,71
814031062,20,23,17,60
814031064,25,29,19,73
814031065,27,28,19,74
814031066,15,22,11,48
814031067,19,23,16,58
814031068,18,23,18,59
814031069,19,20,12,51
814031070,14,16,19,49
814031072,34,37,30,101
814031073,25,25,23,73
814031074,15,21,17,53
814031075,20,19,20,59
814031076,22,23,22,67
814031078,22,18,18,58
814031079,21,24,20,65
814031080,19,20,19,58
814031081,14,23,13,50
814031082,32,25,33,90
814031083,-,19,18,-
814031085,21,20,18,59
814031086,23,21,21,65
814031087,50,40,45,135
814031088,22,22,24,68
814031089,-,18,14,-
814031090,20,31,25,76
814031091,20,23,17,60
814031092,17,15,23,55
814031093,18,17,12,47
814031094,11,26,15,52
814031095,23,24,14,61
814031096,28,18,20,66
814031097,16,11,12,39
814031098,18,22,19,59
814031099,12,20,17,49
814031100,32,38,15,85
814031101,16,21,10,47
814031102,16,14,15,45
814031103,21,17,16,54
